	datetime	speed
33406	201810232200	1.2179663724763616
33407	201810232300	1.3470132045041838
33408	201810240000	1.5738161058919178
33409	201810240100	1.5573631424877006
33410	201810240200	1.5979296193726382
33411	201810240300	1.7639334428977556
33412	201810240400	1.837732013665083
33413	201810240500	1.5186938556926983
33414	201810240600	1.867475322925075
33415	201810240700	1.5471770631240829
33416	201810240800	1.5959392060243902
33417	201810240900	1.6935641014366611
33418	201810241000	1.3768959055367616
33419	201810241100	0.3
33420	201810241200	0.7748342001786463
33421	201810241300	0.8608091210632172
33422	201810241400	1.4453149308284443
33423	201810241500	1.097090321918453
33424	201810241600	2.2391197379735632
33425	201810241700	1.2223672570461377
33426	201810241800	0.31641259030472346
33427	201810241900	0.7211500828838141
33428	201810242000	0.6202694445680792
33429	201810242100	1.1710065443607034
33430	201810242200	1.7237294904760627
33431	201810242300	1.3412825818362342
33432	201810250000	0.7853256779265397
33433	201810250100	1.4449773663791856
33434	201810250200	1.4186248511654909
33435	201810250300	1.4409792920400484
33436	201810250400	1.4674854092911456
33437	201810250500	1.3692699490877651
33438	201810250600	1.497559690041263
33439	201810250700	1.1639555786547626
33440	201810250800	0.8222764160964139
33441	201810250900	0.712400786696782
33442	201810251000	1.3874803259348925
33443	201810251100	1.1980562676761672
33444	201810251200	2.5117407759544115
33445	201810251300	2.8466089010695312
33446	201810251400	2.5372034706117383
33447	201810251500	1.7412383020055602
33448	201810251600	2.6217648898121766
33449	201810251700	0.7228316033847441
33450	201810251800	0.32377060866165863
33451	201810251900	0.8708512752945983
33452	201810252000	1.1991475259760385
33453	201810252100	1.1431907658296632
33454	201810252200	1.1734538909119279
33455	201810252300	1.3746556624283612
33456	201810260000	1.3727929661233087
33457	201810260100	0.9129804884443594
33458	201810260200	1.1474568348314786
33459	201810260300	1.2493490731948682
33460	201810260400	1.3741520264134663
33461	201810260500	1.3187429523581486
33462	201810260600	1.6745895852040928
33463	201810260700	1.7988502723394912
33464	201810260800	1.9233218742953804
33465	201810260900	1.6944689350775424
33466	201810261000	1.132879510777564
33467	201810261100	1.0135386615092272
33468	201810261200	1.696655024071939
33469	201810261300	2.060976610608983
33470	201810261400	2.541009236165103
33471	201810261500	2.3008964103774003
33472	201810261600	1.7288435553573895
33473	201810261700	0.670489377422019
33474	201810261800	0.21678350439729505
33475	201810261900	0.4910551484754944
33476	201810262000	0.29363112427326177
33477	201810262100	0.8174439777603741
33478	201810262200	1.2376342061440893
33479	201810262300	1.2616973058096743
33480	201810270000	1.3799672089810493
33481	201810270100	1.2170752030185592
33482	201810270200	0.9127052513671916
33483	201810270300	1.4112518709094763
33484	201810270400	1.0177853188806405
33485	201810270500	1.085976398903975
33486	201810270600	1.2391667415237642
33487	201810270700	1.3297041113807235
33488	201810270800	1.1957473381005763
33489	201810270900	0.9310562977542621
33490	201810271000	1.0340383337337853
33491	201810271100	0.1706024387267862
33492	201810271200	0.9659360385191622
33493	201810271300	1.1194872597646544
33494	201810271400	1.1196430101427348
33495	201810271500	0.4619125826075659
33496	201810271600	0.8809952430983687
33497	201810271700	0.8215124733394247
33498	201810271800	0.39246900602613866
33499	201810271900	0.3670839454692854
33500	201810272000	0.4087943536242787
33501	201810272100	0.7213094151172423
33502	201810272200	0.2461219962883665
33503	201810272300	0.7285264091208403
33504	201810280000	0.7770079442254066
33505	201810280100	0.4923055392274449
33506	201810280200	2.8714667383961783
33507	201810280300	2.5638940879561307
33508	201810280400	1.4332927155498087
33509	201810280500	0.5457417251849962
33510	201810280600	0.5539575503123606
33511	201810280700	0.4957906484853058
33512	201810280800	0.7581073105730206
33513	201810280900	0.9573172900276196
33514	201810281000	1.4383209791091711
33515	201810281100	1.092331045585913
33516	201810281200	0.8875624793651532
33517	201810281300	0.39645993055900186
33518	201810281400	1.326148843275866
33519	201810281500	1.5224725816024733
33520	201810281600	1.0470530631504775
33521	201810281700	0.8143157171999592
33522	201810281800	0.34425982279352924
33523	201810281900	0.9085891022166992
33524	201810282000	0.17559423788721426
33525	201810282100	0.7543122636721281
33526	201810282200	0.3674202574073558
33527	201810282300	0.7836262175940751
33528	201810290000	0.9789635540209184
33529	201810290100	0.5499399707300978
33530	201810290200	0.3901072779374432
33531	201810290300	0.4549817239064669
33532	201810290400	0.7344758940308337
33533	201810290500	1.2931448692507668
33534	201810290600	0.8952609549009054
33535	201810290700	0.9938797477655288
33536	201810290800	1.2745031095501522
33537	201810290900	1.8174067564063427
33538	201810291000	1.3491029731811082
33539	201810291100	1.7694398710254955
33540	201810291200	2.9198983722474035
33541	201810291300	4.571194602149822
33542	201810291400	5.273779281012631
33543	201810291500	4.211976191743207
33544	201810291600	3.4206829841700466
33545	201810291700	0.8676004640835027
33546	201810291800	0.1944519754090368
33547	201810291900	0.5539625600822704
33548	201810292000	0.6792663129627498
33549	201810292100	2.405479076119103
33550	201810292200	2.1240134928158994
33551	201810292300	1.1485543776415863
33552	201810300000	0.020349910877910514
33553	201810300100	0.6374487539181829
33554	201810300200	2.605215246608324
33555	201810300300	4.140457528342986
33556	201810300400	3.4911422737262248
33557	201810300500	1.5519890314193618
33558	201810300600	1.156411616639463
33559	201810300700	0.8179577174823022
33560	201810300800	0.6733029167930143
33561	201810300900	1.752699377030466
33562	201810301000	2.1921594332786905
33563	201810301100	1.7888118111723446
33564	201810301200	1.5249970168692868
33565	201810301300	1.2632041725370684
33566	201810301400	2.850640274242636
33567	201810301500	2.99118193757499
33568	201810301600	1.3253816706457555
33569	201810301700	0.16635051829515682
33570	201810301800	0.4243982222977787
33571	201810301900	0.6559398176411741
33572	201810302000	0.615042676980035
33573	201810302100	0.76173903355427
33574	201810302200	0.5219630832027626
33575	201810302300	0.437320930703806
33576	201810310000	1.2946909690350048
33577	201810310100	0.9793031840778224
33578	201810310200	1.1160481885698001
33579	201810310300	1.0666826433675665
33580	201810310400	1.2336561983967105
33581	201810310500	1.9238606230705655
33582	201810310600	1.6728665333656032
33583	201810310700	1.8462445555724327
33584	201810310800	1.6170905164001368
33585	201810310900	1.250463534193445
33586	201810311000	1.3469448474841916
33587	201810311100	0.5172815853499217
33588	201810311200	1.2582879180226711
33589	201810311300	2.8172093330792314
33590	201810311400	2.6929842890501976
33591	201810311500	2.4418383038606124
33592	201810311600	1.9132921998726455
33593	201810311700	1.0171902588819923
33594	201810311800	0.0
33595	201810311900	0.6620770918222774
33596	201810312000	1.1302596548090418
33597	201810312100	1.2421945732226138
33598	201810312200	1.4214149778480143
33599	201810312300	1.3103379222597566
33600	201811010000	0.9486263717697082
33601	201811010100	0.838560984867353
33602	201811010200	1.1675927171883598
33603	201811010300	1.0607415921029946
33604	201811010400	0.9542621271619998
33605	201811010500	0.289692809448659
33606	201811010600	0.8235729577013715
33607	201811010700	0.7784612592897653
33608	201811010800	0.8022931472062083
33609	201811010900	0.7946459899848186
33610	201811011000	1.0942697022689023
33611	201811011100	0.7914555342514463
33612	201811011200	0.31378836385223163
33613	201811011300	0.32184505294171384
33614	201811011400	0.1
33615	201811011500	0.34894311919811266
33616	201811011600	0.07499999999999997
33617	201811011700	0.3726989320364142
33618	201811011800	0.5690922844727013
33619	201811011900	0.4594103834805284
33620	201811012000	0.559959412918109
33621	201811012100	0.4767024135896589
33622	201811012200	0.5193589751081811
33623	201811012300	0.4247337528095254
33624	201811020000	0.8146045588146251
33625	201811020100	0.9078020486237433
33626	201811020200	0.5067863589066633
33627	201811020300	0.7903456104721959
33628	201811020400	0.4399464483442479
33629	201811020500	0.6243896792856732
33630	201811020600	0.589876936198651
33631	201811020700	0.7183573412618082
33632	201811020800	0.2293689760388188
33633	201811020900	0.6623757139302541
33634	201811021000	0.0
33635	201811021100	0.3273219076839541
33636	201811021200	0.075
33637	201811021300	0.4770416009301804
33638	201811021400	0.17057649302345826
33639	201811021500	0.6462184420845448
33640	201811021600	0.5763816112809325
33641	201811021700	0.10000000000000003
33642	201811021800	0.6302609888584135
33643	201811021900	1.229738874332391
33644	201811022000	1.3873966223185683
33645	201811022100	0.9387102897986164
33646	201811022200	0.9788611250578442
33647	201811022300	0.9830807597763824
33648	201811030000	1.5298684981999295
33649	201811030100	1.4420852740048171
33650	201811030200	0.8275110768915146
33651	201811030300	1.435502918081074
33652	201811030400	1.2233134384195228
33653	201811030500	1.039130828235513
33654	201811030600	0.7965612939100821
33655	201811030700	0.8471871712554574
33656	201811030800	1.0384331662987372
33657	201811030900	0.7943356483062244
33658	201811031000	1.0710075880482517
33659	201811031100	0.5424570808454773
33660	201811031200	1.2465806831999606
33661	201811031300	1.6734093294988623
33662	201811031400	1.3886545178884484
33663	201811031500	0.6119890058410673
33664	201811031600	2.247126616051229
33665	201811031700	1.1221926551856685
33666	201811031800	0.7917112906866
33667	201811031900	0.2
33668	201811032000	0.175
33669	201811032100	0.7703215124636628
33670	201811032200	0.6440465002783304
33671	201811032300	0.6481816904761635
33672	201811040000	0.4069811510553773
33673	201811040100	0.5523540561700386
33674	201811040200	0.09079809994790937
33675	201811040300	0.0
33676	201811040400	0.2104997517994253
33677	201811040500	0.3277450494496761
33678	201811040600	0.5137992155387457
33679	201811040700	0.2659438028501477
33680	201811040800	0.1969615506024416
33681	201811040900	0.0919626300265614
33682	201811041000	0.4809561678215312
33683	201811041100	0.6119813359802269
33684	201811041200	2.4447614367720254
33685	201811041300	2.87193788212977
33686	201811041400	2.8473765189654636
33687	201811041500	1.996795637004139
33688	201811041600	1.824682677062908
33689	201811041700	1.2969829211497794
33690	201811041800	1.4138994130125058
33691	201811041900	0.2632121709086828
33692	201811042000	0.5
33693	201811042100	0.6445654047466857
33694	201811042200	0.2890446725297268
33695	201811042300	0.24127788755098
33696	201811050000	0.3994860975711426
33697	201811050100	0.8690474406745129
33698	201811050200	1.0860054069108225
33699	201811050300	0.9481858374685592
33700	201811050400	0.7414265329870213
33701	201811050500	0.8027244286613656
33702	201811050600	1.1980768917136555
33703	201811050700	1.291702864758533
33704	201811050800	1.5608239171733322
33705	201811050900	1.344303608005523
33706	201811051000	0.22500000000000006
33707	201811051100	0.16825536411519282
33708	201811051200	1.4012760468307464
33709	201811051300	2.673286918443217
33710	201811051400	1.842023706154157
33711	201811051500	0.9206992000327854
33712	201811051600	0.1
33713	201811051700	0.4246305012508746
33714	201811051800	0.10000000000000002
33715	201811051900	0.2109330213730636
33716	201811052000	0.5066215414332995
33717	201811052100	0.5064560881227516
33718	201811052200	0.7686668364889004
33719	201811052300	0.5588880248943685
33720	201811060000	1.2648252960082698
33721	201811060100	1.2121989682328214
33722	201811060200	0.870281446671657
33723	201811060300	1.4152050848959619
33724	201811060400	1.6997446656784103
33725	201811060500	1.4800127132359349
33726	201811060600	0.8560681273006575
33727	201811060700	1.374238169077022
33728	201811060800	1.1965657983282771
33729	201811060900	0.6420699154389549
33730	201811061000	0.34767495063248155
33731	201811061100	0.8995040180112741
33732	201811061200	2.0967896073321017
33733	201811061300	2.2695780093849502
33734	201811061400	2.3725369826864173
33735	201811061500	2.120109360442953
33736	201811061600	1.4171428476340449
33737	201811061700	0.3499564849391347
33738	201811061800	0.16904499004458515
33739	201811061900	0.5983956628375282
33740	201811062000	0.7629284953536871
33741	201811062100	0.692389650874095
33742	201811062200	1.1725421526078792
33743	201811062300	0.6937052413532976
33744	201811070000	0.7735551538127504
33745	201811070100	1.1412290645178436
33746	201811070200	1.4757430471476731
33747	201811070300	1.299771507709734
33748	201811070400	1.0170356521957022
33749	201811070500	0.930662471753834
33750	201811070600	0.9477073869464256
33751	201811070700	0.9950548893648414
33752	201811070800	1.4591578008358173
33753	201811070900	1.458062053179211
33754	201811071000	1.2728308623731357
33755	201811071100	0.8492379793343255
33756	201811071200	0.0
33757	201811071300	0.5238633776289792
33758	201811071400	1.8206221534394675
33759	201811071500	1.599090096425856
33760	201811071600	1.1175942263875462
33761	201811071700	0.3242889340885959
33762	201811071800	0.19686196432226954
33763	201811071900	0.8655025226314749
33764	201811072000	1.1499662275605143
33765	201811072100	1.248921798699877
33766	201811072200	1.1481473153935908
33767	201811072300	1.1230439271159072
33768	201811080000	1.2989405232882287
33769	201811080100	1.3719662124400973
33770	201811080200	1.3439595615834052
33771	201811080300	1.6976434304764862
33772	201811080400	1.7481827257143756
33773	201811080500	1.5181718896046943
33774	201811080600	1.6639128840021666
33775	201811080700	1.6969940933336256
33776	201811080800	1.8131390383522787
33777	201811080900	1.7242196134881154
33778	201811081000	0.7174724390581907
33779	201811081100	0.9979985266860052
33780	201811081200	2.0933591754378145
33781	201811081300	2.173266292138518
33782	201811081400	2.3478290414051224
33783	201811081500	2.8212788131361486
33784	201811081600	2.2243070003420944
33785	201811081700	0.5125337376764784
33786	201811081800	0.4115253626165764
33787	201811081900	0.8619103521690769
33788	201811082000	1.046673606157893
33789	201811082100	1.024648053636511
33790	201811082200	1.0968217977379204
33791	201811082300	1.394173072912682
33792	201811090000	1.4953786471400228
33793	201811090100	1.5702882495962809
33794	201811090200	1.4730027379417645
33795	201811090300	1.5988185073159409
33796	201811090400	1.6239583456370184
33797	201811090500	1.524595546785808
33798	201811090600	1.5233236955298897
33799	201811090700	1.4984418621228164
33800	201811090800	1.2996840562996541
33801	201811090900	1.3239826421877996
33802	201811091000	0.7246765345138588
33803	201811091100	1.0955868487982814
33804	201811091200	1.968512882997008
33805	201811091300	2.6198037954258733
33806	201811091400	2.7330889895779724
33807	201811091500	2.3705343324259918
33808	201811091600	1.8876433664790568
33809	201811091700	0.29930666797631805
33810	201811091800	0.2918217600901974
33811	201811091900	0.7720629796794616
33812	201811092000	1.0432270724233148
33813	201811092100	0.8989845898515062
33814	201811092200	1.1931647394056533
33815	201811092300	1.2743550526298637
33816	201811100000	1.199066385115018
33817	201811100100	1.299089855438457
33818	201811100200	1.0891932278706158
33819	201811100300	1.1989381255371032
33820	201811100400	1.1729613250016435
33821	201811100500	1.2475010940080644
33822	201811100600	1.2617275556314091
33823	201811100700	1.4241843758204529
33824	201811100800	1.3239074679763685
33825	201811100900	1.3489512911122878
33826	201811101000	0.6917536908702476
33827	201811101100	0.050454673298202
33828	201811101200	1.7200384690634627
33829	201811101300	1.6254575200001644
33830	201811101400	2.344625007038276
33831	201811101500	2.3734554747597323
33832	201811101600	1.8392853210778997
33833	201811101700	0.3239382956355846
33834	201811101800	0.19993146499511147
33835	201811101900	0.5212328944251822
33836	201811102000	0.8695008009295351
33837	201811102100	1.1247896576407586
33838	201811102200	1.4704863417846112
33839	201811102300	1.4985964611010962
33840	201811110000	1.4925929358124472
33841	201811110100	1.670220517599737
33842	201811110200	1.367601705283342
33843	201811110300	1.320196690594159
33844	201811110400	1.298980854145206
33845	201811110500	1.2893781492523797
33846	201811110600	1.1994087286859527
33847	201811110700	1.1212009513583665
33848	201811110800	1.2415723027640049
33849	201811110900	1.269656318466694
33850	201811111000	0.6073149516845717
33851	201811111100	0.051128847603360165
33852	201811111200	1.0994141434577067
33853	201811111300	1.7411833897980074
33854	201811111400	2.1679833536021538
33855	201811111500	1.8694550704017383
33856	201811111600	1.0956473704585556
33857	201811111700	0.0696482626569847
33858	201811111800	0.4752138251927178
33859	201811111900	0.4750691527165032
33860	201811112000	0.9993683819824284
33861	201811112100	1.0955537346249304
33862	201811112200	1.2482684058794231
33863	201811112300	0.7230477367646153
33864	201811120000	0.3711580150160905
33865	201811120100	1.0190368025011107
33866	201811120200	1.1991955363949045
33867	201811120300	1.0467912719012649
33868	201811120400	0.9206188473169034
33869	201811120500	0.9923660910213222
33870	201811120600	1.2438916449048647
33871	201811120700	1.1228388654018069
33872	201811120800	1.1215247379976363
33873	201811120900	1.5740089150287564
33874	201811121000	1.1284524524318345
33875	201811121100	1.0118826220191466
33876	201811121200	2.094910636710268
33877	201811121300	1.9983799977172758
33878	201811121400	2.1878979747433904
33879	201811121500	1.716088341800219
33880	201811121600	0.9249331093543712
33881	201811121700	0.0
33882	201811121800	0.4323119101100418
33883	201811121900	0.9199887350641832
33884	201811122000	0.9417389746180098
33885	201811122100	1.0248840999654691
33886	201811122200	1.097289590497031
33887	201811122300	1.3731212205718026
33888	201811130000	0.9478769029654286
33889	201811130100	1.0242155344431674
33890	201811130200	0.8957190612321199
33891	201811130300	1.0700027511303485
33892	201811130400	1.0436835362454884
33893	201811130500	0.860078386482511
33894	201811130600	0.6846888346328885
33895	201811130700	0.7631951492562281
33896	201811130800	0.7427861104235965
33897	201811130900	0.5157947842253093
33898	201811131000	0.6138991206762948
33899	201811131100	0.3734571046987433
33900	201811131200	1.0218651407624584
33901	201811131300	1.8636095656690823
33902	201811131400	2.5982254280246497
33903	201811131500	2.3991091105529025
33904	201811131600	1.4646797656322672
33905	201811131700	0.4610505776971599
33906	201811131800	0.1
33907	201811131900	0.5342420544123151
33908	201811132000	0.6715951556026675
33909	201811132100	0.8304544750533022
33910	201811132200	0.7277857792572915
33911	201811132300	0.7780309238827191
33912	201811140000	0.8960445021731518
33913	201811140100	0.7927689319764782
33914	201811140200	1.3475534340917237
33915	201811140300	1.5976060459155426
33916	201811140400	1.9202801179286184
33917	201811140500	1.689126912241208
33918	201811140600	1.789505344906016
33919	201811140700	1.6973969376255933
33920	201811140800	1.671155064576621
33921	201811140900	1.5976442803889064
33922	201811141000	1.24746311299277
33923	201811141100	0.9492354378997232
33924	201811141200	0.5717116543377265
33925	201811141300	0.6733582326868698
33926	201811141400	2.658231353893002
33927	201811141500	1.9442340829068558
33928	201811141600	1.4329606758113835
33929	201811141700	0.6597615700282847
33930	201811141800	0.0
33931	201811141900	0.7473481449572017
33932	201811142000	0.27432763298263296
33933	201811142100	0.4214587050393656
33934	201811142200	0.075
33935	201811142300	0.0
33936	201811150000	0.14903577835148812
33937	201811150100	0.5443896583354094
33938	201811150200	0.4209053720922269
33939	201811150300	0.524509134650956
33940	201811150400	0.5173493171923642
33941	201811150500	1.098279857787345
33942	201811150600	1.2694129466150272
33943	201811150700	1.1197454745785471
33944	201811150800	0.9425182800409184
33945	201811150900	1.0990486113244893
33946	201811151000	1.089507957249673
33947	201811151100	1.0603574744169886
33948	201811151200	1.5955501575672248
33949	201811151300	1.4318447619509225
33950	201811151400	1.9361430484155016
33951	201811151500	1.9959265878051868
33952	201811151600	0.8732154647954791
33953	201811151700	0.1
33954	201811151800	0.07500000000000001
33955	201811151900	0.4491510606208946
33956	201811152000	0.5437271704398995
33957	201811152100	0.4403829014989091
33958	201811152200	0.6217809215733934
33959	201811152300	0.8720155729920994
33960	201811160000	0.3459329953587728
33961	201811160100	0.7385532986477699
33962	201811160200	1.1693462144547575
33963	201811160300	1.4985093057752403
33964	201811160400	1.699685991651929
33965	201811160500	1.398316991607998
33966	201811160600	1.6160518314657737
33967	201811160700	1.6957588353572912
33968	201811160800	1.3150676943171695
33969	201811160900	1.2724849140286154
33970	201811161000	0.7336099206466028
33971	201811161100	1.7371043932200814
33972	201811161200	1.283488672885752
33973	201811161300	1.2782968520265734
33974	201811161400	1.764527012997266
33975	201811161500	1.696827140935398
33976	201811161600	0.893465856356727
33977	201811161700	0.2614959223381477
33978	201811161800	0.9168683266376514
33979	201811161900	1.2892148217779995
33980	201811162000	1.3120307610816635
33981	201811162100	1.3768677600770098
33982	201811162200	1.356568057284078
33983	201811162300	1.4960768114037386
33984	201811170000	1.6663689502450278
33985	201811170100	1.720930707633946
33986	201811170200	1.2004428817455195
33987	201811170300	0.7205947301555963
33988	201811170400	1.0360139450643593
33989	201811170500	1.453029580258829
33990	201811170600	2.191835463052003
33991	201811170700	1.595542300923367
33992	201811170800	1.3762941631537648
33993	201811170900	0.9225969447908284
33994	201811171000	1.2562335228870982
33995	201811171100	0.2401638066918151
33996	201811171200	1.89601234163799
33997	201811171300	0.2900155705292365
33998	201811171400	1.2873616542254267
33999	201811171500	0.92060803879011
34000	201811171600	1.1445559502028249
34001	201811171700	0.9557935041941318
34002	201811171800	1.0385638919746318
34003	201811171900	2.0962182736088844
34004	201811172000	1.035847270769285
34005	201811172100	1.5387393021151423
34006	201811172200	2.491329607484404
34007	201811172300	1.7921726967456963
34008	201811180000	1.2991966869824485
34009	201811180100	1.3461012518097462
34010	201811180200	1.188671641257039
34011	201811180300	1.5327411302422602
34012	201811180400	1.7488429356004058
34013	201811180500	1.6605054650688469
34014	201811180600	1.7458186568080427
34015	201811180700	1.8735851411770288
34016	201811180800	1.4740989156391655
34017	201811180900	1.820709159512801
34018	201811181000	1.567025533939901
34019	201811181100	1.4202652326278256
34020	201811181200	1.184271500753011
34021	201811181300	1.3519590074135206
34022	201811181400	1.2215981510535028
34023	201811181500	0.6884564092016562
34024	201811181600	0.42986763534754296
34025	201811181700	0.557769700137464
34026	201811181800	0.5012522404580243
34027	201811181900	0.7240305807060814
34028	201811182000	1.0312708879085564
34029	201811182100	0.866837528945359
34030	201811182200	1.0411452583227945
34031	201811182300	0.969580553585382
34032	201811190000	1.2446725020308769
34033	201811190100	1.6447609606121043
34034	201811190200	1.6445140748941685
34035	201811190300	1.59970783247621
34036	201811190400	1.4459160099860564
34037	201811190500	1.347827886137284
34038	201811190600	1.1655885382708369
34039	201811190700	1.1666331475893439
34040	201811190800	1.1470069083408834
34041	201811190900	1.017688653068264
34042	201811191000	0.9602638583191426
34043	201811191100	0.4894216972000058
34044	201811191200	0.008723877473067155
34045	201811191300	0.2498538002668655
34046	201811191400	0.30792688598384943
34047	201811191500	0.19329197880317556
34048	201811191600	0.4150505552401953
34049	201811191700	0.7453310333210342
34050	201811191800	0.5638027699917195
34051	201811191900	0.31959031961419465
34052	201811192000	0.4711694878012549
34053	201811192100	0.6458291685709023
34054	201811192200	0.5681458565217746
34055	201811192300	0.2693515219349733
34056	201811200000	0.5380003427988669
34057	201811200100	0.4929403918463478
34058	201811200200	1.1069639106517872
34059	201811200300	0.6249078808167158
34060	201811200400	0.6493054176228639
34061	201811200500	0.3258008304530322
34062	201811200600	0.15000000000000002
34063	201811200700	0.7712503167511228
34064	201811200800	1.1900758184009217
34065	201811200900	0.7436306642984988
34066	201811201000	0.7782787937900671
34067	201811201100	1.2208433524583029
34068	201811201200	0.9904758376439632
34069	201811201300	0.7701660067229288
34070	201811201400	1.7246247712601277
34071	201811201500	1.9965339866787133
34072	201811201600	0.6992490639026232
34073	201811201700	0.7240304319249595
34074	201811201800	0.7978893174024749
34075	201811201900	0.22499153846069364
34076	201811202000	0.7759060993738243
34077	201811202100	0.34549535564990586
34078	201811202200	0.07500000000000001
34079	201811202300	0.5689953102751593
34080	201811210000	0.3951671193397859
34081	201811210100	0.125
34082	201811210200	0.23033998892304905
34083	201811210300	0.44603944521028377
34084	201811210400	0.5046473903127405
34085	201811210500	0.3765459960970408
34086	201811210600	0.1253138641750722
34087	201811210700	0.15000000000000002
34088	201811210800	0.17588119994093415
34089	201811210900	0.2484574449348561
34090	201811211000	1.3324833657962991
34091	201811211100	1.4281042203996257
34092	201811211200	0.8347607439837865
34093	201811211300	2.1468698785746057
34094	201811211400	2.10676997203178
34095	201811211500	2.123850994977879
34096	201811211600	2.0464117722053783
34097	201811211700	1.0962842328099578
34098	201811211800	0.175
34099	201811211900	0.075
34100	201811212000	0.125
34101	201811212100	0.51496394849282
34102	201811212200	0.4399821542160704
34103	201811212300	0.8946158699751775
34104	201811220000	1.1950044942339948
34105	201811220100	0.937520427330148
34106	201811220200	1.071432804277172
34107	201811220300	1.1430437187239193
34108	201811220400	1.0299720078552266
34109	201811220500	1.330033805052393
34110	201811220600	1.3586718885611413
34111	201811220700	0.9550110557946286
34112	201811220800	0.9153478151222632
34113	201811220900	1.3292603836315602
34114	201811221000	1.4123832893656836
34115	201811221100	0.32126261213233565
34116	201811221200	0.6347695304403981
34117	201811221300	0.9177573546244588
34118	201811221400	1.8141933856022296
34119	201811221500	2.192506686026151
34120	201811221600	1.6818815881186582
34121	201811221700	1.1200290326510718
34122	201811221800	0.14999999999999994
34123	201811221900	0.34897249895542143
34124	201811222000	0.12435563588325622
34125	201811222100	0.22499153846069364
34126	201811222200	0.2403154239845797
34127	201811222300	0.4666966876338733
34128	201811230000	0.7645103346427778
34129	201811230100	1.0647880375226741
34130	201811230200	0.8639358147537886
34131	201811230300	0.9706876924362804
34132	201811230400	0.9894931041966786
34133	201811230500	1.312988109473051
34134	201811230600	1.5160400729461605
34135	201811230700	1.1678478406700992
34136	201811230800	1.3979894801942236
34137	201811230900	1.2204120445431843
34138	201811231000	1.0516744262629742
34139	201811231100	0.9028691947862344
34140	201811231200	0.2019862607357672
34141	201811231300	1.2187051775658333
34142	201811231400	1.748891774616208
34143	201811231500	1.562859668808077
34144	201811231600	1.7223919380578867
34145	201811231700	0.7134609512338663
34146	201811231800	0.22472592784497766
34147	201811231900	0.29775518282886043
34148	201811232000	0.3229370026528702
34149	201811232100	0.7134981200989663
34150	201811232200	1.2479924322767388
34151	201811232300	1.2366246896701258
34152	201811240000	1.019970617518525
34153	201811240100	1.041412537899922
34154	201811240200	0.9615286804223762
34155	201811240300	1.0011938581684243
34156	201811240400	1.1478046159920592
34157	201811240500	1.0203363523241118
34158	201811240600	0.7295142457756827
34159	201811240700	1.039138997403659
34160	201811240800	0.7932200723974666
34161	201811240900	0.8239535443190574
34162	201811241000	0.1
34163	201811241100	0.4175178494702892
34164	201811241200	0.417675304084832
34165	201811241300	0.940781422960844
34166	201811241400	1.3308336832978265
34167	201811241500	1.0780136682375865
34168	201811241600	0.8927998836855794
34169	201811241700	0.636012481142131
34170	201811241800	0.874306576091896
34171	201811241900	0.7189354530308811
34172	201811242000	0.9739837747410516
34173	201811242100	1.2170086365202093
34174	201811242200	1.0048643280294565
34175	201811242300	0.7324231845506429
34176	201811250000	0.8256375816024564
34177	201811250100	0.8509810873112249
34178	201811250200	0.4358571939135684
34179	201811250300	0.5172174571372744
34180	201811250400	0.8670375202728301
34181	201811250500	0.9306662606055871
34182	201811250600	0.8866159238192666
34183	201811250700	0.7414545557963657
34184	201811250800	0.7442762763620702
34185	201811250900	0.3620911583928785
34186	201811251000	0.07500000000000001
34187	201811251100	0.0
34188	201811251200	0.5401159319390891
34189	201811251300	0.6171558747780466
34190	201811251400	0.3352057111775233
34191	201811251500	0.6240042449881339
34192	201811251600	0.16631150982913992
34193	201811251700	0.15001713331640418
34194	201811251800	0.2294443711288673
34195	201811251900	1.0570333167342043
34196	201811252000	0.27333382034596304
34197	201811252100	0.0
34198	201811252200	0.075
34199	201811252300	0.1414587415851034
34200	201811260000	0.43562645404913614
34201	201811260100	0.125
34202	201811260200	0.3484468233160431
34203	201811260300	0.6948427041867092
34204	201811260400	0.7495455788533854
34205	201811260500	0.3379841805533957
34206	201811260600	0.25437164213600816
34207	201811260700	1.7362103463630367
34208	201811260800	1.8693802560916917
34209	201811260900	0.7762437937612163
34210	201811261000	1.9279357844992555
34211	201811261100	1.889813635685488
34212	201811261200	0.6324108544874407
34213	201811261300	1.858322911915074
34214	201811261400	1.2620584729251738
34215	201811261500	0.6800779843287588
34216	201811261600	0.40462495024673534
34217	201811261700	0.2941446077827512
34218	201811261800	0.7497715543341475
34219	201811261900	0.9668971178082288
34220	201811262000	1.3145519058916268
34221	201811262100	1.0495051968113835
34222	201811262200	1.290225276636158
34223	201811262300	1.4641081826437279
34224	201811270000	1.342900973452697
34225	201811270100	1.285644021977968
34226	201811270200	1.3957483315118575
34227	201811270300	1.3940197216810948
34228	201811270400	1.1078585739624789
34229	201811270500	2.0723654923450683
34230	201811270600	0.8558364604355818
34231	201811270700	1.9696309114129809
34232	201811270800	1.9082053137794095
34233	201811270900	1.6115097449679403
34234	201811271000	1.838287947641978
34235	201811271100	2.946591238232718
34236	201811271200	3.1215366482509737
34237	201811271300	2.8723192424804163
34238	201811271400	2.1730828698650195
34239	201811271500	2.3975467080712054
34240	201811271600	2.6492972642244963
34241	201811271700	2.4231576321117148
34242	201811271800	2.6984810011074414
34243	201811271900	2.7242867727379747
